Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,最高温度,最低温度,AQI,风向,降水量,天气
Multiple carriers,06-27,Delhi,Cochin,DEL → BOM → COK,08:30,19:00,10h 30m,1 stop,No info,11200,39℃,29℃,0,东风2级,4.83,多云雨
Air India,05-09,Delhi,Cochin,DEL → BLR → COK,17:40,23:00,5h 20m,1 stop,No info,7174,38℃,27℃,0,西北风2级,0.0,晴
Air India,03-03,Delhi,Cochin,DEL → BHO → BOM → COK,05:55,19:15 04 Mar,37h 20m,2 stops,No info,13748,33℃,20℃,0,西风2级,0.0,多云晴
Multiple carriers,05-27,Delhi,Cochin,DEL → HYD → COK,07:05,22:30,15h 25m,1 stop,No info,9856,37℃,24℃,0,东南风3级,0.0,雨
IndiGo,06-01,Delhi,Cochin,DEL → HYD → COK,07:35,22:30,14h 55m,1 stop,No info,6442,37℃,26℃,0,西北风3级,3.07,晴雨
Jet Airways,05-27,Delhi,Cochin,DEL → BOM → COK,17:30,19:00 28 May,25h 30m,1 stop,In-flight meal not included,12898,37℃,24℃,0,东南风3级,0.0,雨
IndiGo,06-24,Delhi,Cochin,DEL → BOM → COK,09:15,21:00,11h 45m,1 stop,No info,6838,41℃,33℃,0,东南风2级,0.0,雨
Jet Airways Business,03-06,Delhi,Cochin,DEL → ATQ → BOM → COK,20:05,04:25 07 Mar,8h 20m,2 stops,No info,52285,32℃,19℃,0,西风3级,0.0,晴
Multiple carriers,06-09,Delhi,Cochin,DEL → BOM → COK,14:00,01:30 10 Jun,11h 30m,1 stop,No info,13377,41℃,33℃,0,西风3级,0.11,晴雨
Air India,05-18,Delhi,Cochin,DEL → HYD → MAA → COK,09:45,09:25 19 May,23h 40m,2 stops,No info,10975,40℃,29℃,0,西北风3级,0.0,多云晴
Air India,03-21,Delhi,Cochin,DEL → MAA → COK,06:05,09:25 22 Mar,27h 20m,1 stop,No info,7532,25℃,16℃,0,东北风2级,0.0,多云晴
Multiple carriers,05-15,Delhi,Cochin,DEL → BOM → COK,03:50,19:00,15h 10m,1 stop,No info,10197,41℃,32℃,0,西风3级,0.0,晴
Multiple carriers,05-15,Delhi,Cochin,DEL → BOM → COK,13:00,21:00,8h,1 stop,No info,13727,41℃,32℃,0,西风3级,0.0,晴
IndiGo,05-09,Delhi,Cochin,DEL → BOM → COK,11:25,01:30 10 May,14h 5m,1 stop,No info,8330,38℃,27℃,0,西北风2级,0.0,晴
IndiGo,05-27,Delhi,Cochin,DEL → BOM → COK,17:10,01:30 28 May,8h 20m,1 stop,No info,6206,37℃,24℃,0,东南风3级,0.0,雨
Multiple carriers,06-06,Delhi,Cochin,DEL → BOM → COK,11:25,19:00,7h 35m,1 stop,No info,10877,39℃,30℃,0,北风2级,0.0,晴
Air India,04-09,Delhi,Cochin,DEL → HYD → BOM → COK,13:05,07:40 10 Apr,18h 35m,2 stops,No info,8577,36℃,24℃,0,西北风2级,0.0,晴
Jet Airways,05-21,Delhi,Cochin,DEL → BOM → COK,21:50,19:00 22 May,21h 10m,1 stop,No info,16079,43℃,33℃,0,西北风3级,0.0,晴多云
Jet Airways,06-27,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,12:35 28 Jun,13h 30m,2 stops,In-flight meal not included,11150,39℃,29℃,0,东风2级,4.83,多云雨
Multiple carriers,03-06,Delhi,Cochin,DEL → BOM → COK,06:40,19:15,12h 35m,1 stop,No info,15077,32℃,19℃,0,西风3级,0.0,晴
Air India,03-06,Delhi,Cochin,DEL → HYD → BOM → COK,21:30,19:15 07 Mar,21h 45m,2 stops,No info,11552,32℃,19℃,0,西风3级,0.0,晴
Jet Airways,06-12,Delhi,Cochin,DEL → BOM → COK,20:55,19:00 13 Jun,22h 5m,1 stop,In-flight meal not included,10262,41℃,34℃,0,西北风3级,0.0,晴
SpiceJet,04-15,Delhi,Cochin,DEL → MAA → COK,15:45,22:05,6h 20m,1 stop,No info,5899,39℃,29℃,0,西风1级,0.0,晴
Jet Airways,06-01,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,12:35 02 Jun,22h,2 stops,No info,13376,37℃,26℃,0,西北风3级,3.07,晴雨
Jet Airways,05-09,Delhi,Cochin,DEL → BOM → COK,09:00,04:25 10 May,19h 25m,1 stop,In-flight meal not included,12373,38℃,27℃,0,西北风2级,0.0,晴
SpiceJet,05-27,Delhi,Cochin,DEL → BLR → COK,17:55,22:50,4h 55m,1 stop,No info,5673,37℃,24℃,0,东南风3级,0.0,雨
Jet Airways,06-24,Delhi,Cochin,DEL → BOM → COK,02:15,19:00,16h 45m,1 stop,In-flight meal not included,10262,41℃,33℃,0,东南风2级,0.0,雨
Jet Airways,05-09,Delhi,Cochin,DEL → BOM → COK,08:00,04:25 10 May,20h 25m,1 stop,In-flight meal not included,12373,38℃,27℃,0,西北风2级,0.0,晴
Jet Airways,06-03,Delhi,Cochin,DEL → BOM → COK,10:00,19:00,9h,1 stop,In-flight meal not included,10262,38℃,29℃,0,西北风2级,0.0,晴多云
IndiGo,03-21,Delhi,Cochin,DEL → MAA → COK,07:20,12:30,5h 10m,1 stop,No info,6388,25℃,16℃,0,东北风2级,0.0,多云晴
Jet Airways,04-06,Delhi,Cochin,DEL → BOM → COK,11:30,19:00,7h 30m,1 stop,In-flight meal not included,5177,34℃,22℃,0,西北风2级,0.0,晴
Jet Airways,06-27,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,12:35 28 Jun,13h 30m,2 stops,No info,12819,39℃,29℃,0,东风2级,4.83,多云雨
Vistara,05-27,Delhi,Cochin,DEL → COK,06:00,09:10,3h 10m,non-stop,No info,6216,37℃,24℃,0,东南风3级,0.0,雨
Air Asia,06-24,Delhi,Cochin,DEL → BLR → COK,07:55,22:25,14h 30m,1 stop,No info,6152,41℃,33℃,0,东南风2级,0.0,雨
IndiGo,03-09,Delhi,Cochin,DEL → BOM → COK,20:30,01:35 10 Mar,5h 5m,1 stop,No info,6937,31℃,20℃,0,东南风2级,0.0,多云晴
Air India,06-01,Delhi,Cochin,DEL → BOM → COK,17:00,19:15 02 Jun,26h 15m,1 stop,No info,8792,37℃,26℃,0,西北风3级,3.07,晴雨
Multiple carriers,05-27,Delhi,Cochin,DEL → BOM → COK,12:50,21:00,8h 10m,1 stop,No info,7005,37℃,24℃,0,东南风3级,0.0,雨
Jet Airways,05-21,Delhi,Cochin,DEL → BOM → COK,15:00,19:00 22 May,28h,1 stop,No info,16079,43℃,33℃,0,西北风3级,0.0,晴多云
Multiple carriers,03-09,Delhi,Cochin,DEL → BOM → COK,06:50,21:00,14h 10m,1 stop,In-flight meal not included,14086,31℃,20℃,0,东南风2级,0.0,多云晴
Multiple carriers,03-27,Delhi,Cochin,DEL → HYD → COK,14:35,22:20,7h 45m,1 stop,In-flight meal not included,5883,31℃,20℃,0,西北风2级,0.0,晴多云
Multiple carriers,06-03,Delhi,Cochin,DEL → BOM → COK,07:00,21:00,14h,1 stop,No info,7618,38℃,29℃,0,西北风2级,0.0,晴多云
IndiGo,04-27,Delhi,Cochin,DEL → HYD → COK,07:35,12:10,4h 35m,1 stop,No info,5073,38℃,27℃,0,东南风2级,0.0,多云
Multiple carriers,06-01,Delhi,Cochin,DEL → BOM → COK,09:00,19:15,10h 15m,1 stop,No info,16108,37℃,26℃,0,西北风3级,3.07,晴雨
Multiple carriers,05-27,Delhi,Cochin,DEL → BOM → COK,10:20,01:30 28 May,15h 10m,1 stop,No info,6795,37℃,24℃,0,东南风3级,0.0,雨
Jet Airways,06-12,Delhi,Cochin,DEL → BOM → COK,15:00,12:35 13 Jun,21h 35m,1 stop,In-flight meal not included,10262,41℃,34℃,0,西北风3级,0.0,晴
Multiple carriers,06-12,Delhi,Cochin,DEL → BOM → COK,06:00,12:35,6h 35m,1 stop,No info,11789,41℃,34℃,0,西北风3级,0.0,晴
GoAir,05-15,Delhi,Cochin,DEL → BOM → COK,10:35,19:35,9h,1 stop,No info,7378,41℃,32℃,0,西风3级,0.0,晴
Jet Airways,06-01,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,04:25 02 Jun,18h 45m,2 stops,No info,13014,37℃,26℃,0,西北风3级,3.07,晴雨
Multiple carriers,06-27,Delhi,Cochin,DEL → BOM → COK,08:00,21:00,13h,1 stop,No info,7408,39℃,29℃,0,东风2级,4.83,多云雨
Multiple carriers,06-27,Delhi,Cochin,DEL → HYD → COK,07:05,16:10,9h 5m,1 stop,No info,9646,39℃,29℃,0,东风2级,4.83,多云雨
GoAir,06-27,Delhi,Cochin,DEL → BOM → COK,14:25,19:35,5h 10m,1 stop,No info,7870,39℃,29℃,0,东风2级,4.83,多云雨
Jet Airways,06-27,Delhi,Cochin,DEL → BHO → BOM → COK,05:30,12:35,7h 5m,2 stops,In-flight meal not included,13344,39℃,29℃,0,东风2级,4.83,多云雨
IndiGo,03-27,Delhi,Cochin,DEL → HYD → COK,04:55,12:00,7h 5m,1 stop,No info,6171,31℃,20℃,0,西北风2级,0.0,晴多云
IndiGo,06-24,Delhi,Cochin,DEL → BOM → COK,07:30,21:00,13h 30m,1 stop,No info,6093,41℃,33℃,0,东南风2级,0.0,雨
Air India,06-24,Delhi,Cochin,DEL → JDH → BOM → COK,12:55,19:15 25 Jun,30h 20m,2 stops,No info,12436,41℃,33℃,0,东南风2级,0.0,雨
Jet Airways,05-18,Delhi,Cochin,DEL → AMD → BOM → COK,13:25,19:00 19 May,29h 35m,2 stops,No info,15129,40℃,29℃,0,西北风3级,0.0,多云晴
Multiple carriers,06-03,Delhi,Cochin,DEL → BOM → COK,06:00,12:35,6h 35m,1 stop,No info,13259,38℃,29℃,0,西北风2级,0.0,晴多云
IndiGo,06-01,Delhi,Cochin,DEL → BOM → COK,11:25,01:30 02 Jun,14h 5m,1 stop,No info,6206,37℃,26℃,0,西北风3级,3.07,晴雨
Jet Airways,06-15,Delhi,Cochin,DEL → BOM → COK,11:30,19:00,7h 30m,1 stop,No info,14714,40℃,32℃,0,西北风3级,0.0,多云
IndiGo,06-09,Delhi,Cochin,DEL → BOM → COK,04:55,21:00,16h 5m,1 stop,No info,6093,41℃,33℃,0,西风3级,0.11,晴雨
Air India,03-27,Delhi,Cochin,DEL → MAA → COK,06:05,09:25 28 Mar,27h 20m,1 stop,No info,5117,31℃,20℃,0,西北风2级,0.0,晴多云
IndiGo,03-09,Delhi,Cochin,DEL → BOM → COK,15:00,01:35 10 Mar,10h 35m,1 stop,No info,13611,31℃,20℃,0,东南风2级,0.0,多云晴
IndiGo,05-09,Delhi,Cochin,DEL → HYD → COK,16:10,22:30,6h 20m,1 stop,No info,6704,38℃,27℃,0,西北风2级,0.0,晴
Multiple carriers,05-15,Delhi,Cochin,DEL → BOM → COK,11:30,21:00,9h 30m,1 stop,No info,13727,41℃,32℃,0,西风3级,0.0,晴
IndiGo,03-27,Delhi,Cochin,DEL → BOM → COK,09:10,15:30,6h 20m,1 stop,No info,10141,31℃,20℃,0,西北风2级,0.0,晴多云
IndiGo,04-15,Delhi,Cochin,DEL → HYD → COK,07:35,16:10,8h 35m,1 stop,No info,6442,39℃,29℃,0,西风1级,0.0,晴
Air Asia,06-24,Delhi,Cochin,DEL → BLR → COK,16:45,06:35 25 Jun,13h 50m,1 stop,No info,6752,41℃,33℃,0,东南风2级,0.0,雨
Air India,06-09,Delhi,Cochin,DEL → CCU → BOM → COK,20:15,19:15 10 Jun,23h,2 stops,No info,13381,41℃,33℃,0,西风3级,0.11,晴雨
Jet Airways,05-18,Delhi,Cochin,DEL → BOM → COK,11:30,12:35 19 May,25h 5m,1 stop,In-flight meal not included,12373,40℃,29℃,0,西北风3级,0.0,多云晴
Multiple carriers,03-03,Delhi,Cochin,DEL → HYD → MAA → COK,13:05,21:20,8h 15m,2 stops,No info,11966,33℃,20℃,0,西风2级,0.0,多云晴
Jet Airways,06-06,Delhi,Cochin,DEL → BOM → COK,14:00,19:00,5h,1 stop,No info,14714,39℃,30℃,0,北风2级,0.0,晴
Multiple carriers,05-27,Delhi,Cochin,DEL → BOM → COK,09:00,21:00,12h,1 stop,No info,7618,37℃,24℃,0,东南风3级,0.0,雨
Air India,03-06,Delhi,Cochin,DEL → AMD → BOM → COK,19:45,19:15 07 Mar,23h 30m,2 stops,No info,12646,32℃,19℃,0,西风3级,0.0,晴
Multiple carriers,05-18,Delhi,Cochin,DEL → BOM → COK,06:00,21:00,15h,1 stop,No info,7670,40℃,29℃,0,西北风3级,0.0,多云晴
SpiceJet,04-03,Delhi,Cochin,DEL → PNQ → COK,08:45,13:15,4h 30m,1 stop,No check-in baggage included,4098,35℃,22℃,0,北风2级,0.0,晴多云
Jet Airways,05-27,Delhi,Cochin,DEL → BOM → COK,11:30,04:25 28 May,16h 55m,1 stop,In-flight meal not included,12898,37℃,24℃,0,东南风3级,0.0,雨
Air India,06-03,Delhi,Cochin,DEL → JAI → BOM → COK,12:00,19:15,7h 15m,2 stops,No info,8603,38℃,29℃,0,西北风2级,0.0,晴多云
Multiple carriers,03-21,Delhi,Cochin,DEL → BOM → COK,14:00,21:00,7h,1 stop,No info,13062,25℃,16℃,0,东北风2级,0.0,多云晴
Multiple carriers,06-12,Delhi,Cochin,DEL → BOM → COK,09:15,19:00,9h 45m,1 stop,No info,11622,41℃,34℃,0,西北风3级,0.0,晴
Multiple carriers,06-15,Delhi,Cochin,DEL → BOM → COK,10:20,19:00,8h 40m,1 stop,No info,11789,40℃,32℃,0,西北风3级,0.0,多云
Multiple carriers,06-27,Delhi,Cochin,DEL → BOM → COK,11:40,01:30 28 Jun,13h 50m,1 stop,In-flight meal not included,5797,39℃,29℃,0,东风2级,4.83,多云雨
Multiple carriers,06-01,Delhi,Cochin,DEL → BOM → COK,12:50,19:15,6h 25m,1 stop,No info,9526,37℃,26℃,0,西北风3级,3.07,晴雨
Multiple carriers,04-09,Delhi,Cochin,DEL → BOM → COK,08:30,19:00,10h 30m,1 stop,No info,10877,36℃,24℃,0,西北风2级,0.0,晴
Jet Airways,06-15,Delhi,Cochin,DEL → BOM → COK,14:00,04:25 16 Jun,14h 25m,1 stop,In-flight meal not included,10262,40℃,32℃,0,西北风3级,0.0,多云
Jet Airways,06-01,Delhi,Cochin,DEL → BOM → COK,19:15,04:25 02 Jun,9h 10m,1 stop,In-flight meal not included,10262,37℃,26℃,0,西北风3级,3.07,晴雨
Air India,06-03,Delhi,Cochin,DEL → GOI → BOM → COK,22:00,19:15 04 Jun,21h 15m,2 stops,No info,10231,38℃,29℃,0,西北风2级,0.0,晴多云
Jet Airways,06-01,Delhi,Cochin,DEL → BOM → COK,15:00,04:25 02 Jun,13h 25m,1 stop,No info,14714,37℃,26℃,0,西北风3级,3.07,晴雨
Air India,03-06,Delhi,Cochin,DEL → AMD → BOM → COK,16:40,19:15 07 Mar,26h 35m,2 stops,No info,12646,32℃,19℃,0,西风3级,0.0,晴
Air India,06-03,Delhi,Cochin,DEL → GOI → BOM → COK,10:55,19:15,8h 20m,2 stops,No info,12173,38℃,29℃,0,西北风2级,0.0,晴多云
Multiple carriers,05-06,Delhi,Cochin,DEL → BOM → COK,07:30,19:00,11h 30m,1 stop,No info,10529,37℃,28℃,0,西北风2级,0.0,多云晴
Jet Airways,05-18,Delhi,Cochin,DEL → COK,11:00,14:15,3h 15m,non-stop,In-flight meal not included,7202,40℃,29℃,0,西北风3级,0.0,多云晴
Multiple carriers,05-27,Delhi,Cochin,DEL → BOM → COK,09:00,21:00,12h,1 stop,In-flight meal not included,7886,37℃,24℃,0,东南风3级,0.0,雨
IndiGo,04-27,Delhi,Cochin,DEL → HYD → COK,05:05,16:10,11h 5m,1 stop,No info,6171,38℃,27℃,0,东南风2级,0.0,多云
Air India,06-24,Delhi,Cochin,DEL → TRV → COK,05:15,06:50 25 Jun,25h 35m,1 stop,No info,6587,41℃,33℃,0,东南风2级,0.0,雨
Jet Airways,06-12,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,04:25 13 Jun,18h 45m,2 stops,In-flight meal not included,10368,41℃,34℃,0,西北风3级,0.0,晴
IndiGo,05-27,Delhi,Cochin,DEL → HYD → COK,06:50,16:10,9h 20m,1 stop,No info,6674,37℃,24℃,0,东南风3级,0.0,雨
Multiple carriers,06-24,Delhi,Cochin,DEL → BOM → COK,13:00,01:30 25 Jun,12h 30m,1 stop,No info,7198,41℃,33℃,0,东南风2级,0.0,雨
Air India,06-12,Delhi,Cochin,DEL → LKO → BOM → COK,07:10,07:40 13 Jun,24h 30m,2 stops,No info,12488,41℃,34℃,0,西北风3级,0.0,晴
Jet Airways,06-24,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,04:25 25 Jun,13h 50m,2 stops,No info,13376,41℃,33℃,0,东南风2级,0.0,雨
IndiGo,06-27,Delhi,Cochin,DEL → BOM → COK,17:10,01:30 28 Jun,8h 20m,1 stop,No info,5684,39℃,29℃,0,东风2级,4.83,多云雨
Jet Airways,05-09,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,04:25 10 May,8h 55m,2 stops,In-flight meal not included,13029,38℃,27℃,0,西北风2级,0.0,晴
Jet Airways,05-01,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,19:00 02 May,23h 50m,2 stops,No info,15129,26℃,21℃,0,东风3级,0.2,雨阴
Jet Airways,03-21,Delhi,Cochin,DEL → BOM → COK,18:15,04:25 22 Mar,10h 10m,1 stop,No info,12557,25℃,16℃,0,东北风2级,0.0,多云晴
Jet Airways,05-09,Delhi,Cochin,DEL → BOM → COK,14:00,12:35 10 May,22h 35m,1 stop,In-flight meal not included,12373,38℃,27℃,0,西北风2级,0.0,晴
Vistara,06-15,Delhi,Cochin,DEL → COK,14:40,17:50,3h 10m,non-stop,No info,6216,40℃,32℃,0,西北风3级,0.0,多云
Air India,03-06,Delhi,Cochin,DEL → HYD → MAA → COK,07:05,09:25 07 Mar,26h 20m,2 stops,No info,9190,32℃,19℃,0,西风3级,0.0,晴
Jet Airways,05-27,Delhi,Cochin,DEL → BOM → COK,15:00,19:00 28 May,28h,1 stop,In-flight meal not included,12898,37℃,24℃,0,东南风3级,0.0,雨
Air Asia,06-27,Delhi,Cochin,DEL → BLR → COK,07:55,13:25,5h 30m,1 stop,No info,6152,39℃,29℃,0,东风2级,4.83,多云雨
Vistara,06-27,Delhi,Cochin,DEL → COK,06:00,09:10,3h 10m,non-stop,No info,6216,39℃,29℃,0,东风2级,4.83,多云雨
IndiGo,06-24,Delhi,Cochin,DEL → BLR → COK,02:00,07:45,5h 45m,1 stop,No info,6016,41℃,33℃,0,东南风2级,0.0,雨
Multiple carriers,06-27,Delhi,Cochin,DEL → BOM → COK,09:15,19:00,9h 45m,1 stop,No info,11622,39℃,29℃,0,东风2级,4.83,多云雨
Jet Airways,03-27,Delhi,Cochin,DEL → IXC → BOM → COK,06:20,04:25 28 Mar,22h 5m,2 stops,No info,12273,31℃,20℃,0,西北风2级,0.0,晴多云
Jet Airways,06-12,Delhi,Cochin,DEL → ATQ → BOM → COK,20:00,04:25 13 Jun,8h 25m,2 stops,In-flight meal not included,12410,41℃,34℃,0,西北风3级,0.0,晴
Jet Airways,06-15,Delhi,Cochin,DEL → BOM → COK,22:50,12:35 16 Jun,13h 45m,1 stop,In-flight meal not included,10262,40℃,32℃,0,西北风3级,0.0,多云
Multiple carriers,05-09,Delhi,Cochin,DEL → BOM → COK,11:30,19:15,7h 45m,1 stop,No info,14323,38℃,27℃,0,西北风2级,0.0,晴
Multiple carriers,03-03,Delhi,Cochin,DEL → BOM → COK,10:00,21:00,11h,1 stop,No info,16863,33℃,20℃,0,西风2级,0.0,多云晴
Multiple carriers,06-01,Delhi,Cochin,DEL → BOM → COK,11:25,19:15,7h 50m,1 stop,No info,8937,37℃,26℃,0,西北风3级,3.07,晴雨
Jet Airways,03-27,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,04:25 29 Mar,33h 15m,2 stops,No info,10929,31℃,20℃,0,西北风2级,0.0,晴多云
IndiGo,06-09,Delhi,Cochin,DEL → BOM → COK,10:35,01:30 10 Jun,14h 55m,1 stop,No info,6104,41℃,33℃,0,西风3级,0.11,晴雨
SpiceJet,03-21,Delhi,Cochin,DEL → MAA → COK,15:55,21:55,6h,1 stop,No info,5511,25℃,16℃,0,东北风2级,0.0,多云晴
Air India,05-21,Delhi,Cochin,DEL → NAG → BOM → COK,05:55,07:40 22 May,25h 45m,2 stops,No info,11543,43℃,33℃,0,西北风3级,0.0,晴多云
Jet Airways,06-15,Delhi,Cochin,DEL → BOM → COK,07:05,04:25 16 Jun,21h 20m,1 stop,In-flight meal not included,10262,40℃,32℃,0,西北风3级,0.0,多云
Air India,06-06,Delhi,Cochin,DEL → CCU → BOM → COK,16:55,19:15 07 Jun,26h 20m,2 stops,No info,13591,39℃,30℃,0,北风2级,0.0,晴
Jet Airways,03-27,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,19:45 28 Mar,24h 35m,2 stops,No info,10929,31℃,20℃,0,西北风2级,0.0,晴多云
Air Asia,05-15,Delhi,Cochin,DEL → BLR → COK,07:55,13:25,5h 30m,1 stop,No info,6451,41℃,32℃,0,西风3级,0.0,晴
Air India,06-24,Delhi,Cochin,DEL → GOI → BOM → COK,22:00,19:15 25 Jun,21h 15m,2 stops,No info,9181,41℃,33℃,0,东南风2级,0.0,雨
Air India,03-03,Delhi,Cochin,DEL → MAA → COK,09:45,09:25 04 Mar,23h 40m,1 stop,No info,24017,33℃,20℃,0,西风2级,0.0,多云晴
Air India,03-09,Delhi,Cochin,DEL → GOI → BOM → COK,10:55,19:15 10 Mar,32h 20m,2 stops,No info,17476,31℃,20℃,0,东南风2级,0.0,多云晴
IndiGo,05-27,Delhi,Cochin,DEL → BOM → COK,11:25,21:00,9h 35m,1 stop,No info,6314,37℃,24℃,0,东南风3级,0.0,雨
Jet Airways,06-06,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,04:25 07 Jun,13h 50m,2 stops,No info,13376,39℃,30℃,0,北风2级,0.0,晴
Multiple carriers,05-01,Delhi,Cochin,DEL → BOM → COK,08:30,19:00,10h 30m,1 stop,No info,9627,26℃,21℃,0,东风3级,0.2,雨阴
Multiple carriers,05-27,Delhi,Cochin,DEL → HYD → COK,09:45,22:30,12h 45m,1 stop,No info,10486,37℃,24℃,0,东南风3级,0.0,雨
Jet Airways,03-03,Delhi,Cochin,DEL → BOM → COK,16:00,18:50 04 Mar,26h 50m,1 stop,No info,17234,33℃,20℃,0,西风2级,0.0,多云晴
IndiGo,06-27,Delhi,Cochin,DEL → BLR → COK,05:10,10:05,4h 55m,1 stop,No info,6496,39℃,29℃,0,东风2级,4.83,多云雨
Multiple carriers,05-27,Delhi,Cochin,DEL → BOM → COK,08:30,19:00,10h 30m,1 stop,No info,9627,37℃,24℃,0,东南风3级,0.0,雨
Jet Airways,05-27,Delhi,Cochin,DEL → ATQ → BOM → COK,20:00,04:25 28 May,8h 25m,2 stops,In-flight meal not included,15318,37℃,24℃,0,东南风3级,0.0,雨
Multiple carriers,05-09,Delhi,Cochin,DEL → BOM → COK,08:30,19:15,10h 45m,1 stop,No info,8099,38℃,27℃,0,西北风2级,0.0,晴
Multiple carriers,06-27,Delhi,Cochin,DEL → IDR → BOM → COK,15:05,01:30 28 Jun,10h 25m,2 stops,No info,15965,39℃,29℃,0,东风2级,4.83,多云雨
Multiple carriers,05-27,Delhi,Cochin,DEL → BOM → COK,07:30,21:00,13h 30m,1 stop,No info,8475,37℃,24℃,0,东南风3级,0.0,雨
Jet Airways,05-27,Delhi,Cochin,DEL → BOM → COK,07:05,19:00,11h 55m,1 stop,In-flight meal not included,12898,37℃,24℃,0,东南风3级,0.0,雨
IndiGo,03-06,Delhi,Cochin,DEL → MAA → COK,02:05,07:25,5h 20m,1 stop,No info,10851,32℃,19℃,0,西风3级,0.0,晴
Air India,03-21,Delhi,Cochin,DEL → BLR → COK,09:45,23:00,13h 15m,1 stop,No info,5704,25℃,16℃,0,东北风2级,0.0,多云晴
Multiple carriers,05-27,Delhi,Cochin,DEL → BOM → COK,08:30,19:15,10h 45m,1 stop,No info,9149,37℃,24℃,0,东南风3级,0.0,雨
GoAir,05-21,Delhi,Cochin,DEL → BOM → COK,10:35,19:35,9h,1 stop,No info,6195,43℃,33℃,0,西北风3级,0.0,晴多云
IndiGo,05-09,Delhi,Cochin,DEL → BOM → COK,11:25,21:00,9h 35m,1 stop,No info,6979,38℃,27℃,0,西北风2级,0.0,晴
SpiceJet,05-15,Delhi,Cochin,DEL → PNQ → COK,08:45,13:15,4h 30m,1 stop,No check-in baggage included,4760,41℃,32℃,0,西风3级,0.0,晴
Air India,06-09,Delhi,Cochin,DEL → BOM → COK,20:00,07:40 10 Jun,11h 40m,1 stop,No info,8372,41℃,33℃,0,西风3级,0.11,晴雨
Multiple carriers,06-15,Delhi,Cochin,DEL → BOM → COK,08:45,21:00,12h 15m,1 stop,No info,7005,40℃,32℃,0,西北风3级,0.0,多云
Multiple carriers,05-09,Delhi,Cochin,DEL → HYD → COK,07:05,16:10,9h 5m,1 stop,No info,8018,38℃,27℃,0,西北风2级,0.0,晴
Jet Airways,06-09,Delhi,Cochin,DEL → BOM → COK,19:45,19:00 10 Jun,23h 15m,1 stop,In-flight meal not included,10577,41℃,33℃,0,西风3级,0.11,晴雨
Jet Airways,06-12,Delhi,Cochin,DEL → IDR → BOM → COK,05:30,19:00,13h 30m,2 stops,In-flight meal not included,11507,41℃,34℃,0,西北风3级,0.0,晴
Air India,05-09,Delhi,Cochin,DEL → AMD → BOM → COK,05:00,19:15 10 May,38h 15m,2 stops,No info,9653,38℃,27℃,0,西北风2级,0.0,晴
Jet Airways,06-03,Delhi,Cochin,DEL → BOM → COK,18:15,19:00 04 Jun,24h 45m,1 stop,No info,14714,38℃,29℃,0,西北风2级,0.0,晴多云
Multiple carriers,06-27,Delhi,Cochin,DEL → BOM → COK,10:20,19:00,8h 40m,1 stop,No info,11264,39℃,29℃,0,东风2级,4.83,多云雨
Air Asia,03-21,Delhi,Cochin,DEL → BLR → COK,16:45,22:15,5h 30m,1 stop,No info,6151,25℃,16℃,0,东北风2级,0.0,多云晴
Jet Airways,06-03,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,12:35 04 Jun,26h 55m,2 stops,No info,13014,38℃,29℃,0,西北风2级,0.0,晴多云
Jet Airways,06-24,Delhi,Cochin,DEL → BOM → COK,16:00,19:00 25 Jun,27h,1 stop,In-flight meal not included,10262,41℃,33℃,0,东南风2级,0.0,雨
IndiGo,06-15,Delhi,Cochin,DEL → BOM → COK,16:00,21:00,5h,1 stop,No info,6069,40℃,32℃,0,西北风3级,0.0,多云
Jet Airways,05-09,Delhi,Cochin,DEL → BOM → COK,21:50,19:00 10 May,21h 10m,1 stop,In-flight meal not included,12373,38℃,27℃,0,西北风2级,0.0,晴
Air India,06-09,Delhi,Cochin,DEL → BOM → COK,21:00,19:15 10 Jun,22h 15m,1 stop,No info,8372,41℃,33℃,0,西风3级,0.11,晴雨
IndiGo,05-18,Delhi,Cochin,DEL → HYD → COK,07:35,22:30,14h 55m,1 stop,No info,7144,40℃,29℃,0,西北风3级,0.0,多云晴
Jet Airways,06-09,Delhi,Cochin,DEL → BOM → COK,07:05,19:00,11h 55m,1 stop,No info,14714,41℃,33℃,0,西风3级,0.11,晴雨
Air India,06-01,Delhi,Cochin,DEL → JAI → BOM → COK,12:00,19:15,7h 15m,2 stops,No info,10336,37℃,26℃,0,西北风3级,3.07,晴雨
Jet Airways,06-09,Delhi,Cochin,DEL → BHO → BOM → COK,05:30,12:35,7h 5m,2 stops,No info,14441,41℃,33℃,0,西风3级,0.11,晴雨
