Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,最高温度,最低温度,AQI,风向,降水量,天气
4,27,0,0,2,131,54,249,1,3,16263,9,8,0,8,3.07,6
4,36,0,0,7,27,212,217,0,3,14714,11,11,0,3,4.83,3
6,35,0,0,7,32,306,38,0,3,7740,13,15,0,1,0.0,7
6,6,0,0,7,36,242,239,0,3,14486,0,0,0,0,0.0,1
3,24,0,0,14,68,251,226,0,3,6442,14,15,0,8,0.0,5
4,32,0,0,19,52,225,154,1,1,10368,12,14,0,8,0.0,0
1,24,0,0,6,114,172,50,0,3,8151,14,15,0,8,0.0,5
4,6,0,0,7,99,256,153,0,3,12557,0,0,0,0,0.0,1
1,11,0,0,6,21,316,71,0,3,5022,6,6,0,7,0.0,4
1,29,0,0,9,11,160,173,3,3,5201,11,12,0,5,0.0,4
1,28,0,0,9,85,246,196,3,3,6934,10,11,0,7,0.0,5
6,6,0,0,7,39,275,9,0,3,8601,0,0,0,0,0.0,1
4,32,0,0,16,51,225,156,1,1,10824,12,14,0,8,0.0,0
4,11,0,0,7,75,257,224,0,1,5177,6,6,0,7,0.0,4
4,36,0,0,7,64,257,239,0,3,14714,11,11,0,3,4.83,3
1,35,0,0,8,25,154,137,1,3,13381,13,15,0,1,0.0,7
1,3,0,0,21,123,286,136,1,3,18211,3,4,0,1,0.0,1
6,6,0,0,15,77,308,256,1,3,6653,0,0,0,0,0.0,1
4,35,0,0,7,120,228,81,0,1,10262,13,15,0,1,0.0,7
6,26,0,0,7,23,257,25,0,3,9315,9,7,0,2,0.0,7
4,27,0,0,7,150,54,218,0,1,10262,9,8,0,8,3.07,6
1,36,0,0,13,109,296,145,1,3,12199,11,11,0,3,4.83,3
0,2,0,0,6,133,122,12,0,3,8627,4,3,0,13,0.0,4
6,32,0,0,7,66,22,41,0,3,6795,12,14,0,8,0.0,0
3,24,0,0,9,87,248,198,3,3,5601,14,15,0,8,0.0,5
3,20,0,0,7,92,20,5,0,3,8330,10,9,0,7,0.0,4
1,31,0,0,0,9,148,152,1,3,10231,13,16,0,8,0.0,4
4,26,0,0,7,128,274,126,0,1,12898,9,7,0,2,0.0,7
3,31,0,0,14,25,210,215,0,3,5298,13,16,0,8,0.0,4
4,6,0,0,16,57,256,180,1,1,9254,0,0,0,0,0.0,1
4,11,0,0,7,83,257,212,0,1,5177,6,6,0,7,0.0,4
1,1,0,0,25,18,141,143,1,3,15428,5,4,0,12,0.0,1
3,24,0,0,7,99,306,212,0,3,7255,14,15,0,8,0.0,5
4,24,0,0,7,46,227,159,0,1,12898,14,15,0,8,0.0,5
4,28,0,0,7,120,217,81,0,1,10262,10,11,0,7,0.0,5
4,29,0,0,7,130,262,122,0,1,10262,11,12,0,5,0.0,4
1,30,0,0,0,130,285,123,1,3,10178,13,15,0,13,0.11,6
4,24,0,0,7,3,212,3,0,3,16376,14,15,0,8,0.0,5
6,20,0,0,7,59,257,249,0,3,9103,10,9,0,7,0.0,4
4,29,0,0,7,75,61,60,0,3,14714,11,12,0,5,0.0,4
8,35,0,0,24,97,310,227,0,3,5583,13,15,0,1,0.0,7
0,23,0,0,6,35,237,217,0,3,8759,12,11,0,8,0.0,1
0,35,0,0,6,35,237,217,0,3,6152,13,15,0,1,0.0,7
1,1,0,0,13,109,280,145,1,3,13442,5,4,0,12,0.0,1
3,27,0,0,7,8,306,73,0,3,6314,9,8,0,8,3.07,6
3,12,0,0,7,63,18,55,0,3,6270,8,7,0,7,0.0,4
4,29,0,0,7,130,262,122,0,3,14714,11,12,0,5,0.0,4
6,32,0,0,7,48,275,0,0,3,9359,12,14,0,8,0.0,0
1,12,0,0,9,84,250,199,3,3,6724,8,7,0,7,0.0,4
4,35,0,0,7,150,271,93,0,1,10262,13,15,0,1,0.0,7
3,2,0,0,15,68,308,261,1,3,6610,4,3,0,13,0.0,4
1,2,0,0,24,20,185,158,0,3,12677,4,3,0,13,0.0,4
6,0,0,0,7,0,242,57,0,3,23170,5,3,0,5,0.0,4
6,26,0,0,7,73,30,29,0,3,6795,9,7,0,2,0.0,7
1,29,0,0,29,78,142,81,1,3,12751,11,12,0,5,0.0,4
4,27,0,0,16,51,54,86,1,3,13292,9,8,0,8,3.07,6
4,28,0,0,7,140,217,63,0,3,14714,10,11,0,7,0.0,5
6,25,0,0,7,126,28,229,0,3,8283,11,7,0,10,1.5,3
3,35,0,0,7,124,27,233,0,3,5883,13,15,0,1,0.0,7
4,26,0,0,7,36,85,96,0,1,12898,9,7,0,2,0.0,7
4,31,0,0,7,150,267,93,0,1,10262,13,16,0,8,0.0,4
4,28,0,0,7,130,217,71,0,3,14714,10,11,0,7,0.0,5
1,20,0,0,0,9,147,152,1,3,11281,10,9,0,7,0.0,4
6,27,0,0,7,36,257,12,0,3,12192,9,8,0,8,3.07,6
6,8,0,0,7,57,36,58,0,3,6427,3,4,0,7,0.0,5
3,3,0,0,6,10,204,212,0,3,8147,3,4,0,1,0.0,1
8,2,0,0,24,21,206,213,0,3,9748,4,3,0,13,0.0,4
4,6,0,0,0,127,77,182,1,1,8834,0,0,0,0,0.0,1
6,22,0,0,7,75,23,27,0,3,13727,13,14,0,13,0.0,4
4,32,0,0,19,52,71,85,1,1,10368,12,14,0,8,0.0,0
4,32,0,0,7,120,268,136,0,1,10262,12,14,0,8,0.0,0
3,29,0,0,26,153,91,223,0,3,10112,11,12,0,5,0.0,4
4,28,0,0,7,83,58,48,0,3,14714,10,11,0,7,0.0,5
1,28,0,0,6,53,316,35,0,3,8907,10,11,0,7,0.0,5
6,1,0,0,18,116,32,242,1,3,24528,5,4,0,12,0.0,1
3,28,0,0,7,8,306,73,0,3,6838,10,11,0,7,0.0,5
6,31,0,0,7,27,306,42,0,1,10406,13,16,0,8,0.0,4
1,20,0,0,19,69,147,89,1,3,9968,10,9,0,7,0.0,4
6,8,0,0,7,95,36,3,0,3,6427,3,4,0,7,0.0,5
4,30,0,0,7,3,212,3,0,3,18371,13,15,0,13,0.11,6
6,31,0,0,7,64,306,262,0,3,13587,13,16,0,8,0.0,4
1,29,0,0,13,109,281,145,1,3,12760,11,12,0,5,0.0,4
4,29,0,0,19,52,61,85,1,1,10368,11,12,0,5,0.0,4
6,26,0,0,7,64,30,44,0,1,6733,9,7,0,2,0.0,7
6,27,0,0,7,5,212,253,0,3,12192,9,8,0,8,3.07,6
4,26,0,0,0,127,274,127,1,3,15129,9,7,0,2,0.0,7
4,36,0,0,7,112,229,92,0,1,10262,11,11,0,3,4.83,3
4,23,0,0,19,52,73,85,1,3,15129,12,11,0,8,0.0,1
6,28,0,0,14,28,314,59,0,3,7878,10,11,0,7,0.0,5
4,20,0,0,7,3,212,3,0,1,12373,10,9,0,7,0.0,4
1,23,0,0,13,109,291,145,1,3,12392,12,11,0,8,0.0,1
6,24,0,0,7,75,306,245,0,3,7888,14,15,0,8,0.0,5
6,28,0,0,7,43,275,5,0,3,9001,10,11,0,7,0.0,5
3,6,0,0,7,64,306,262,0,3,6838,0,0,0,0,0.0,1
3,29,0,0,24,29,211,214,0,3,6582,11,12,0,5,0.0,4
4,27,0,0,7,147,214,52,0,1,10262,9,8,0,8,3.07,6
4,36,0,0,7,3,212,3,0,1,10262,11,11,0,3,4.83,3
3,8,0,0,15,68,308,261,1,3,6494,3,4,0,7,0.0,5
4,24,0,0,7,56,227,151,0,1,12898,14,15,0,8,0.0,5
1,30,0,0,0,9,285,193,1,3,9968,13,15,0,13,0.11,6
4,24,0,0,7,92,76,37,0,1,12898,14,15,0,8,0.0,5
6,25,0,0,14,91,314,240,0,3,7740,11,7,0,10,1.5,3
1,23,0,0,11,61,275,248,1,3,13486,12,11,0,8,0.0,1
1,24,0,0,15,53,196,125,1,3,10975,14,15,0,8,0.0,5
4,19,0,0,19,14,63,118,1,3,15129,9,10,0,7,0.0,1
1,32,0,0,15,53,192,125,1,3,10975,12,14,0,8,0.0,0
0,20,0,0,6,103,313,219,0,3,6752,10,9,0,7,0.0,4
1,2,0,0,24,72,185,101,0,3,13832,4,3,0,13,0.0,4
4,32,0,0,19,52,225,154,1,3,13014,12,14,0,8,0.0,0
6,24,0,0,7,36,257,12,0,3,10197,14,15,0,8,0.0,5
1,20,0,0,27,12,287,192,2,3,10703,10,9,0,7,0.0,4
4,27,0,0,7,46,54,88,0,1,10262,9,8,0,8,3.07,6
4,36,0,0,16,14,257,38,1,1,11507,11,11,0,3,4.83,3
4,32,0,0,16,51,225,156,1,3,13292,12,14,0,8,0.0,0
4,32,0,0,7,75,257,224,0,1,10262,12,14,0,8,0.0,0
0,31,0,0,6,138,127,4,0,3,6152,13,16,0,8,0.0,4
6,2,0,0,7,112,33,256,0,3,17057,4,3,0,13,0.0,4
3,10,0,0,24,1,136,216,0,3,4744,7,6,0,5,0.0,5
4,27,0,0,7,112,214,92,0,1,10262,9,8,0,8,3.07,6
0,26,0,0,6,35,313,49,0,3,6152,9,7,0,2,0.0,7
4,6,0,0,0,127,256,125,1,1,6643,0,0,0,0,0.0,1
1,26,0,0,0,130,298,123,1,3,10441,9,7,0,2,0.0,7
6,36,0,0,7,112,29,245,0,3,13377,11,11,0,3,4.83,3
1,23,0,0,20,74,291,176,1,3,13696,12,11,0,8,0.0,1
1,35,0,0,0,130,294,123,1,3,9443,13,15,0,1,0.0,7
4,27,0,0,19,14,54,118,1,3,13014,9,8,0,8,3.07,6
8,35,0,0,24,20,206,214,0,3,5583,13,15,0,1,0.0,7
6,8,0,0,7,73,275,228,0,3,6953,3,4,0,7,0.0,5
6,8,0,0,7,57,306,7,0,3,6637,3,4,0,7,0.0,5
1,6,0,0,15,53,195,125,1,3,8140,0,0,0,0,0.0,1
4,29,0,0,7,46,257,0,0,1,10262,11,12,0,5,0.0,4
3,23,0,0,6,94,304,210,0,3,6496,12,11,0,8,0.0,1
3,32,0,0,26,153,94,223,0,3,10112,12,14,0,8,0.0,0
1,26,0,0,15,77,201,93,1,3,10467,9,7,0,2,0.0,7
3,27,0,0,7,59,11,54,0,3,6206,9,8,0,8,3.07,6
3,16,0,0,7,135,26,223,0,3,5065,7,7,0,3,0.0,1
6,20,0,0,7,46,275,2,0,3,14323,10,9,0,7,0.0,4
6,29,0,0,7,40,275,8,0,3,7677,11,12,0,5,0.0,4
6,25,0,0,7,75,306,245,0,3,14067,11,7,0,10,1.5,3
4,24,0,0,2,131,76,249,1,3,16263,14,15,0,8,0.0,5
4,23,0,0,7,128,73,258,0,1,12373,12,11,0,8,0.0,1
6,32,0,0,7,73,306,246,0,3,7005,12,14,0,8,0.0,0
3,23,0,0,6,11,204,211,0,3,7580,12,11,0,8,0.0,1
1,23,0,0,11,148,291,105,1,3,10441,12,11,0,8,0.0,1
3,12,0,0,7,23,306,47,0,3,6093,8,7,0,7,0.0,4
4,35,0,0,7,147,79,230,0,1,10262,13,15,0,1,0.0,7
4,22,0,0,7,3,212,3,0,1,12373,13,14,0,13,0.0,4
6,29,0,0,7,73,306,246,0,3,7005,11,12,0,5,0.0,4
6,6,0,0,7,7,252,55,0,3,11098,0,0,0,0,0.0,1
3,24,0,0,7,48,25,66,0,3,7318,14,15,0,8,0.0,5
4,6,0,0,7,27,75,106,0,3,12767,0,0,0,0,0.0,1
8,30,0,0,24,97,310,227,0,3,6297,13,15,0,13,0.11,6
6,1,0,0,14,53,245,228,0,3,11265,5,4,0,12,0.0,1
6,30,0,0,7,27,306,42,0,3,13587,13,15,0,13,0.11,6
4,24,0,0,19,14,257,38,1,3,15129,14,15,0,8,0.0,5
3,17,0,0,7,99,306,212,0,3,6937,10,9,0,1,0.0,0
4,35,0,0,7,83,257,212,0,3,14714,13,15,0,1,0.0,7
4,28,0,0,7,27,257,20,0,1,10577,10,11,0,7,0.0,5
1,31,0,0,6,80,168,85,0,3,8991,13,16,0,8,0.0,4
1,26,0,0,20,74,298,176,1,3,12436,9,7,0,2,0.0,7
8,32,0,0,24,97,310,227,0,3,5583,12,14,0,8,0.0,0
1,3,0,0,7,151,146,252,0,3,10840,3,4,0,1,0.0,1
4,36,0,0,2,70,229,131,1,3,14300,11,11,0,3,4.83,3
4,6,0,0,0,127,77,182,1,3,10929,0,0,0,0,0.0,1
4,32,0,0,2,121,225,80,1,3,14300,12,14,0,8,0.0,0
6,36,0,0,7,66,306,260,0,1,6007,11,11,0,3,4.83,3
1,35,0,0,19,69,275,237,1,3,9548,13,15,0,1,0.0,7
4,28,0,0,19,129,58,255,1,1,10368,10,11,0,7,0.0,5
1,36,0,0,15,27,199,148,1,3,10975,11,11,0,3,4.83,3
6,20,0,0,7,32,306,38,0,3,7670,10,9,0,7,0.0,4
6,22,0,0,7,118,23,239,0,3,8073,13,14,0,13,0.0,4
4,20,0,0,7,147,68,230,0,3,15554,10,9,0,7,0.0,4
1,8,0,0,7,141,297,113,0,3,6692,3,4,0,7,0.0,5
4,29,0,0,7,83,61,48,0,3,14714,11,12,0,5,0.0,4
4,18,0,0,19,14,55,118,1,3,15129,1,5,0,4,0.2,10
6,8,0,0,7,46,252,266,0,3,11667,3,4,0,7,0.0,5
1,31,0,0,24,110,191,73,0,3,7480,13,16,0,8,0.0,4
3,36,0,0,7,59,29,54,0,3,5684,11,11,0,3,4.83,3
4,32,0,0,9,62,240,198,3,1,7202,12,14,0,8,0.0,0
6,30,0,0,14,91,314,240,0,3,6723,13,15,0,13,0.11,6
3,29,0,0,7,63,306,263,0,3,6093,11,12,0,5,0.0,4
4,26,0,0,19,14,85,118,1,3,15129,9,7,0,2,0.0,7
6,32,0,0,7,75,22,27,0,3,7198,12,14,0,8,0.0,0
4,27,0,0,7,64,214,144,0,1,10262,9,8,0,8,3.07,6
8,8,0,0,24,98,309,224,0,3,5111,3,4,0,7,0.0,5
1,36,0,0,11,148,296,105,1,3,10441,11,11,0,3,4.83,3
6,27,0,0,7,43,275,5,0,3,10261,9,8,0,8,3.07,6
6,32,0,0,7,5,257,57,0,3,12192,12,14,0,8,0.0,0
4,26,0,0,5,14,212,244,1,3,16274,9,7,0,2,0.0,7
4,24,0,0,7,27,212,217,0,1,12898,14,15,0,8,0.0,5
6,24,0,0,7,8,212,241,0,3,9103,14,15,0,8,0.0,5
4,27,0,0,7,92,54,37,0,1,10262,9,8,0,8,3.07,6
2,30,0,0,14,32,238,234,0,3,6276,13,15,0,13,0.11,6
1,28,0,0,9,11,160,173,3,3,5201,10,11,0,7,0.0,5
3,16,0,0,14,10,245,21,0,3,6171,7,7,0,3,0.0,1
4,26,0,0,0,127,274,127,1,3,15129,9,7,0,2,0.0,7
4,23,0,0,19,52,226,154,1,1,13029,12,11,0,8,0.0,1
4,29,0,0,9,62,240,198,3,3,9564,11,12,0,5,0.0,4
6,29,0,0,7,57,16,57,0,3,6795,11,12,0,5,0.0,4
1,22,0,0,6,80,169,85,0,3,10671,13,14,0,13,0.0,4
1,8,0,0,29,78,157,81,1,3,10178,3,4,0,7,0.0,5
1,2,0,0,0,130,282,123,1,3,12646,4,3,0,13,0.0,4
3,2,0,0,6,10,204,212,0,3,7894,4,3,0,13,0.0,4
6,20,0,0,7,63,275,243,0,3,7575,10,9,0,7,0.0,4
4,2,0,0,16,13,302,194,1,3,16914,4,3,0,13,0.0,4
9,35,0,0,9,90,249,197,3,3,6216,13,15,0,1,0.0,7
3,24,0,0,6,107,311,213,0,3,6147,14,15,0,8,0.0,5
3,22,0,0,7,112,23,245,0,3,6979,13,14,0,13,0.0,4
1,26,0,0,9,119,307,200,3,3,6094,9,7,0,2,0.0,7
4,8,0,0,7,139,84,240,0,3,12242,3,4,0,7,0.0,5
1,6,0,0,15,77,195,93,1,3,7107,0,0,0,0,0.0,1
4,30,0,0,16,143,265,108,1,3,13292,13,15,0,13,0.11,6
6,26,0,0,7,75,30,27,0,3,13377,9,7,0,2,0.0,7
4,3,0,0,5,16,67,117,1,1,13764,3,4,0,1,0.0,1
4,35,0,0,7,27,212,217,0,3,14924,13,15,0,1,0.0,7
1,23,0,0,0,102,291,151,1,3,9863,12,11,0,8,0.0,1
3,2,0,0,7,99,306,212,0,3,7725,4,3,0,13,0.0,4
1,22,0,0,11,148,290,105,1,3,11281,13,14,0,13,0.0,4
4,35,0,0,7,99,79,26,0,1,10262,13,15,0,1,0.0,7
0,15,0,0,6,35,237,217,0,3,7452,9,8,0,5,0.0,1
1,2,0,0,6,80,164,85,0,3,11563,4,3,0,13,0.0,4
4,35,0,0,2,121,79,11,1,3,13775,13,15,0,1,0.0,7
1,8,0,0,24,110,200,73,0,3,5117,3,4,0,7,0.0,5
4,9,0,0,7,83,257,212,0,1,5177,2,1,0,1,4.82,8
8,20,0,0,6,117,315,211,0,3,5975,10,9,0,7,0.0,4
6,36,0,0,7,64,29,44,0,3,13377,11,11,0,3,4.83,3
1,24,0,0,7,56,275,259,0,3,8372,14,15,0,8,0.0,5
6,27,0,0,7,46,306,22,0,3,7933,9,8,0,8,3.07,6
4,6,0,0,19,52,77,201,1,3,12819,0,0,0,0,0.0,1
4,8,0,0,16,13,303,194,1,1,9254,3,4,0,7,0.0,5
1,1,0,0,15,53,182,125,1,3,12760,5,4,0,12,0.0,1
1,6,0,0,7,26,275,24,0,3,7934,0,0,0,0,0.0,1
4,20,0,0,7,36,257,12,0,1,11399,10,9,0,7,0.0,4
4,15,0,0,9,62,240,198,3,1,7202,9,8,0,5,0.0,1
6,20,0,0,7,64,306,262,0,3,13727,10,9,0,7,0.0,4
8,35,0,0,6,117,315,211,0,3,4957,13,15,0,1,0.0,7
4,28,0,0,7,75,257,224,0,1,10262,10,11,0,7,0.0,5
4,8,0,0,7,120,84,1,0,3,12242,3,4,0,7,0.0,5
4,8,0,0,5,16,84,117,1,3,12074,3,4,0,7,0.0,5
6,29,0,0,7,63,275,243,0,3,7354,11,12,0,5,0.0,4
1,28,0,0,8,105,279,148,1,3,13381,10,11,0,7,0.0,5
1,32,0,0,9,11,160,173,3,3,5201,12,14,0,8,0.0,0
1,20,0,0,9,119,307,200,3,3,6094,10,9,0,7,0.0,4
4,21,0,0,9,62,240,198,3,1,7202,13,12,0,9,0.0,4
4,23,0,0,7,75,257,224,0,1,12373,12,11,0,8,0.0,1
4,30,0,0,25,24,222,170,1,3,13376,13,15,0,13,0.11,6
6,36,0,0,14,53,245,228,0,3,9646,11,11,0,3,4.83,3
8,6,0,0,6,101,315,226,0,3,4957,0,0,0,0,0.0,1
4,8,0,0,0,127,303,134,1,1,8834,3,4,0,7,0.0,5
3,16,0,0,6,1,159,220,0,3,5241,7,7,0,3,0.0,1
4,26,0,0,9,62,240,198,3,1,7989,9,7,0,2,0.0,7
3,31,0,0,7,59,21,54,0,3,5883,13,16,0,8,0.0,4
4,30,0,0,7,92,66,37,0,1,10262,13,15,0,13,0.11,6
4,31,0,0,20,66,257,238,1,3,18804,13,16,0,8,0.0,4
3,27,0,0,14,41,314,42,0,3,6442,9,8,0,8,3.07,6
4,30,0,0,9,62,240,198,3,3,9564,13,15,0,13,0.11,6
4,2,0,0,7,112,302,147,0,3,17024,4,3,0,13,0.0,4
6,22,0,0,7,46,306,22,0,3,13727,13,14,0,13,0.0,4
4,28,0,0,7,56,257,257,0,3,14714,10,11,0,7,0.0,5
3,17,0,0,9,86,247,198,3,3,5021,10,9,0,1,0.0,0
1,32,0,0,7,46,275,2,0,3,10454,12,14,0,8,0.0,0
6,22,0,0,7,5,212,253,0,3,10197,13,14,0,13,0.0,4
4,30,0,0,7,83,257,212,0,3,14714,13,15,0,13,0.11,6
3,8,0,0,3,4,174,222,0,3,7731,3,4,0,7,0.0,5
4,6,0,0,4,60,75,77,1,1,7791,0,0,0,0,0.0,1
4,3,0,0,7,128,67,258,0,3,16289,3,4,0,1,0.0,1
4,30,0,0,19,52,222,154,1,3,13014,13,15,0,13,0.11,6
4,11,0,0,7,27,257,20,0,1,5406,6,6,0,7,0.0,4
6,22,0,0,7,32,257,15,0,3,9315,13,14,0,13,0.0,4
1,20,0,0,24,72,190,101,0,3,7480,10,9,0,7,0.0,4
1,29,0,0,13,109,281,145,1,3,12777,11,12,0,5,0.0,4
6,26,0,0,7,32,275,18,0,3,8837,9,7,0,2,0.0,7
3,32,0,0,7,32,306,38,0,3,6093,12,14,0,8,0.0,0
3,2,0,0,14,41,245,240,0,3,7514,4,3,0,13,0.0,4
3,23,0,0,9,87,248,198,3,3,6015,12,11,0,8,0.0,1
4,24,0,0,7,56,76,82,0,1,12898,14,15,0,8,0.0,5
1,27,0,0,7,126,276,130,0,3,8792,9,8,0,8,3.07,6
4,35,0,0,7,3,212,3,0,1,10262,13,15,0,1,0.0,7
4,1,0,0,7,99,59,26,0,3,17234,5,4,0,12,0.0,1
3,28,0,0,24,1,136,216,0,3,5636,10,11,0,7,0.0,5
1,24,0,0,24,72,196,101,0,3,7480,14,15,0,8,0.0,5
1,23,0,0,0,130,291,123,1,3,10651,12,11,0,8,0.0,1
4,24,0,0,0,152,78,168,1,3,15129,14,15,0,8,0.0,5
3,35,0,0,24,29,211,214,0,3,6582,13,15,0,1,0.0,7
4,26,0,0,5,14,212,244,1,1,15544,9,7,0,2,0.0,7
3,8,0,0,7,124,36,235,0,3,8574,3,4,0,7,0.0,5
3,28,0,0,14,10,210,244,0,3,6818,10,11,0,7,0.0,5
4,12,0,0,0,79,264,169,1,3,9483,8,7,0,7,0.0,4
4,35,0,0,19,129,228,78,1,1,10368,13,15,0,1,0.0,7
6,22,0,0,7,46,306,22,0,3,8073,13,14,0,13,0.0,4
4,8,0,0,23,11,252,39,1,1,8728,3,4,0,7,0.0,5
6,2,0,0,7,46,242,229,0,3,15078,4,3,0,13,0.0,4
6,29,0,0,7,106,16,250,0,3,7198,11,12,0,5,0.0,4
1,35,0,0,7,141,154,7,0,3,8372,13,15,0,1,0.0,7
6,26,0,0,7,99,30,262,0,1,7308,9,7,0,2,0.0,7
8,8,0,0,26,43,235,206,0,2,4414,3,4,0,7,0.0,5
6,2,0,0,7,75,33,28,0,1,15136,4,3,0,13,0.0,4
4,8,0,0,7,99,303,161,0,1,5963,3,4,0,7,0.0,5
1,8,0,0,13,144,297,110,1,3,8665,3,4,0,7,0.0,5
4,24,0,0,0,152,78,168,1,3,15129,14,15,0,8,0.0,5
6,30,0,0,7,56,19,61,0,3,13377,13,15,0,13,0.11,6
4,3,0,0,16,13,67,120,1,3,16914,3,4,0,1,0.0,1
4,30,0,0,7,3,257,70,0,1,10262,13,15,0,13,0.11,6
4,26,0,0,19,14,257,38,1,3,15129,9,7,0,2,0.0,7
3,22,0,0,14,68,314,6,0,3,6442,13,14,0,13,0.0,4
4,28,0,0,19,129,217,78,1,1,10368,10,11,0,7,0.0,5
4,6,0,0,7,92,256,162,0,3,12767,0,0,0,0,0.0,1
4,29,0,0,7,92,61,37,0,1,10262,11,12,0,5,0.0,4
6,31,0,0,7,36,306,34,0,3,7408,13,16,0,8,0.0,4
6,36,0,0,7,56,306,12,0,3,13587,11,11,0,3,4.83,3
3,29,0,0,7,59,16,54,0,3,5883,11,12,0,5,0.0,4
4,36,0,0,7,75,229,124,0,1,10262,11,11,0,3,4.83,3
1,30,0,0,11,61,275,248,1,3,12383,13,15,0,13,0.11,6
3,23,0,0,24,1,136,216,0,3,7464,12,11,0,8,0.0,1
6,17,0,0,14,28,245,257,0,1,6093,10,9,0,1,0.0,0
6,1,0,0,7,6,252,53,0,3,15237,5,4,0,12,0.0,1
1,25,0,0,9,85,246,196,3,3,6934,11,7,0,10,1.5,3
6,26,0,0,7,75,275,226,0,3,15898,9,7,0,2,0.0,7
1,24,0,0,13,109,293,145,1,3,11989,14,15,0,8,0.0,5
6,27,0,0,7,8,257,55,0,3,11098,9,8,0,8,3.07,6
3,24,0,0,7,112,25,245,0,3,6794,14,15,0,8,0.0,5
6,3,0,0,16,93,34,5,1,3,34608,3,4,0,1,0.0,1
1,22,0,0,9,85,246,196,3,3,6094,13,14,0,13,0.0,4
1,26,0,0,27,12,298,192,2,3,10493,9,7,0,2,0.0,7
1,36,0,0,0,130,296,123,1,3,9653,11,11,0,3,4.83,3
6,22,0,0,7,19,212,230,0,3,9794,13,14,0,13,0.0,4
6,26,0,0,7,112,30,245,0,3,13377,9,7,0,2,0.0,7
4,26,0,0,7,3,257,70,0,1,12898,9,7,0,2,0.0,7
6,36,0,0,7,63,275,243,0,3,7155,11,11,0,3,4.83,3
6,35,0,0,7,92,27,5,0,3,13377,13,15,0,1,0.0,7
1,36,0,0,0,102,296,151,1,3,9653,11,11,0,3,4.83,3
4,1,0,0,7,46,252,266,0,1,15400,5,4,0,12,0.0,1
4,1,0,0,5,16,253,189,1,3,21314,5,4,0,12,0.0,1
4,20,0,0,0,152,266,91,1,3,15129,10,9,0,7,0.0,4
4,23,0,0,0,152,226,38,1,3,15129,12,11,0,8,0.0,1
6,30,0,0,7,63,257,240,0,3,11200,13,15,0,13,0.11,6
4,31,0,0,25,89,70,41,1,1,10919,13,16,0,8,0.0,4
3,36,0,0,14,33,245,251,0,3,6442,11,11,0,3,4.83,3
3,9,0,0,9,86,247,198,3,3,4729,2,1,0,1,4.82,8
3,2,0,0,14,68,312,4,0,3,6442,4,3,0,13,0.0,4
1,28,0,0,0,130,279,123,1,3,10441,10,11,0,7,0.0,5
6,27,0,0,7,56,306,12,0,3,13587,9,8,0,8,3.07,6
6,20,0,0,7,23,275,28,0,3,7787,10,9,0,7,0.0,4
3,2,0,0,7,23,306,47,0,3,14871,4,3,0,13,0.0,4
3,27,0,0,14,25,314,63,0,3,6442,9,8,0,8,3.07,6
6,35,0,0,14,77,314,259,0,3,8018,13,15,0,1,0.0,7
4,35,0,0,8,113,271,140,1,3,13922,13,15,0,1,0.0,7
4,33,0,0,9,54,233,198,3,3,9564,9,12,0,6,4.28,7
3,27,0,0,14,86,314,246,0,3,6938,9,8,0,8,3.07,6
6,2,0,0,7,32,275,18,0,3,15077,4,3,0,13,0.0,4
4,32,0,0,19,52,257,260,1,3,13014,12,14,0,8,0.0,0
6,27,0,0,14,53,245,228,0,3,9646,9,8,0,8,3.07,6
4,25,0,0,7,150,80,218,0,3,16079,11,7,0,10,1.5,3
6,30,0,0,7,95,19,2,0,3,6795,13,15,0,13,0.11,6
4,20,0,0,7,3,212,3,0,3,15851,10,9,0,7,0.0,4
4,20,0,0,7,128,266,126,0,3,15554,10,9,0,7,0.0,4
6,32,0,0,7,19,275,35,0,3,9526,12,14,0,8,0.0,0
3,23,0,0,9,15,175,198,3,3,6015,12,11,0,8,0.0,1
4,26,0,0,7,120,230,81,0,1,12898,9,7,0,2,0.0,7
4,26,0,0,0,152,88,168,1,3,15129,9,7,0,2,0.0,7
6,6,0,0,7,64,275,242,0,3,13378,0,0,0,0,0.0,1
6,24,0,0,7,63,257,240,0,3,9103,14,15,0,8,0.0,5
9,30,0,0,9,90,249,197,3,3,6216,13,15,0,13,0.11,6
3,3,0,0,14,68,312,4,0,3,6674,3,4,0,1,0.0,1
6,35,0,0,7,36,306,34,0,3,7618,13,15,0,1,0.0,7
4,31,0,0,16,14,257,38,1,3,13292,13,16,0,8,0.0,4
6,2,0,0,7,3,242,35,0,3,17057,4,3,0,13,0.0,4
4,36,0,0,19,14,257,38,1,3,13014,11,11,0,3,4.83,3
1,1,0,0,13,27,280,187,1,3,11552,5,4,0,12,0.0,1
1,6,0,0,9,11,160,173,3,3,5674,0,0,0,0,0.0,1
6,24,0,0,7,27,275,23,0,1,10711,14,15,0,8,0.0,5
1,35,0,0,9,119,307,200,3,3,5201,13,15,0,1,0.0,7
4,29,0,0,19,14,61,118,1,3,13014,11,12,0,5,0.0,4
4,24,0,0,7,3,257,70,0,1,12898,14,15,0,8,0.0,5
6,31,0,0,7,75,21,27,0,3,7198,13,16,0,8,0.0,4
6,2,0,0,7,36,242,239,0,3,17267,4,3,0,13,0.0,4
